"";"metric";"method";"mean_dist";"sd_dist";"min_dist";"max_dist";"setting";"min_node_size";"covered_effect_vars";"covered_noise_vars";"effect_var_fdr";"time";"mse_val_dat_rf";"mse_val_dat_tree";"mse_rf_pred";"probs_quantiles";"number_splits";"imp.num.var";"epsilon";"method_short";"scenario";"rel_MSE"
"1156";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;28,2799166666667;6,54920361202176;7,6719698928489;2,62673615309903;"No quantiles";15;"10";0,05;"ART";"Scenario 3";1,17143554351649
"1157";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;5,19233333333333;6,93514297057679;9,71983728931288;1,880603000787;"No quantiles";5;"10";0,05;"ART";"Scenario 3";1,40153380118485
"1158";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;15,4022666666667;6,33789339338173;7,6886110585698;1,83969103887993;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,21311776348251
"1159";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;10,6814166666667;6,36917267034199;9,10064954870907;2,52540621452202;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,42885897741259
"1160";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;28,8173;6,07550142679692;8,10906514932285;2,56667859568865;"No quantiles";16;"10";0,05;"ART";"Scenario 3";1,33471537238994
"1161";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;29,47605;6,72148144719374;8,27519477065357;1,95220637665587;"No quantiles";13;"10";0,05;"ART";"Scenario 3";1,23115638057865
"1162";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;10,9270833333333;6,84213075610323;8,92327996720057;2,02201072721069;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,30416682832916
"1163";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;17,85095;6,29910076954371;8,3100156426148;1,92591408893485;"No quantiles";9;"10";0,05;"ART";"Scenario 3";1,31923840348672
"1164";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,9;0;0;18,2404833333333;5,92479075549154;7,26973290705371;2,84580657792571;"No quantiles";11;"10";0,05;"ART";"Scenario 3";1,22700247267223
"1165";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;15,2114666666667;6,48218684482642;9,04060240508874;2,56419421330689;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,39468401968454
"1166";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;42,60785;6,1189066202963;7,62061576608819;2,26089819832086;"No quantiles";16;"10";0,05;"ART";"Scenario 3";1,24542115756608
"1167";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;26,0158666666667;6,64617106645564;7,99387820387401;2,73541275725548;"No quantiles";11;"10";0,05;"ART";"Scenario 3";1,20277948369708
"1168";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;20,7640833333333;6,37661790601395;7,93209343746855;2,0229750081911;"No quantiles";10;"10";0,05;"ART";"Scenario 3";1,24393425392285
"1169";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;7,67395;7,046654272072;9,81651602204552;1,81017793198441;"No quantiles";5;"10";0,05;"ART";"Scenario 3";1,39307473348754
"1170";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,9;0;0;28,4265166666667;6,40611474963271;8,41886682269956;2,01708491472118;"No quantiles";13;"10";0,05;"ART";"Scenario 3";1,31419232276198
"1171";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;15,0921666666667;6,59926923986427;8,09185073341562;2,07249559981064;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,22617375338092
"1172";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;15,6345166666667;6,18585523710603;7,78631341137848;2,58617155679255;"No quantiles";10;"10";0,05;"ART";"Scenario 3";1,25872868228019
"1173";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0;0;7,05291666666667;7,07220248891327;8,94068805205686;1,64611341306261;"No quantiles";6;"10";0,05;"ART";"Scenario 3";1,26420136669909
"1174";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;1;0;0;23,992;6,31759992613993;8,34885925273674;2,27826784196915;"No quantiles";12;"10";0,05;"ART";"Scenario 3";1,32152389362172
"1175";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0;0;5,80163333333333;6,41400837917759;9,11562433263563;1,82277781322808;"No quantiles";4;"10";0,05;"ART";"Scenario 3";1,42120555411629
"1176";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;29,6805833333333;6,08689611025772;7,65460011479302;2,07213521180885;"No quantiles";16;"10";0,05;"ART";"Scenario 3";1,2575539283303
"1177";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;35,2605166666667;6,38195242831705;6,78395741718554;3,45397138679806;"No quantiles";17;"10";0,05;"ART";"Scenario 3";1,06299090966031
"1178";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;99,1896333333333;6,27180145547314;7,45674808244786;2,52758283253435;"No quantiles";27;"10";0,05;"ART";"Scenario 3";1,18893242003709
"1179";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;60,8021666666667;6,6395009408042;7,00916144028682;3,02631014863835;"No quantiles";19;"10";0,05;"ART";"Scenario 3";1,05567594654755
"1180";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;18,8253333333333;6,715025752548;8,33541071082385;2,50049799209388;"No quantiles";9;"10";0,05;"ART";"Scenario 3";1,24130733343219
"1181";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;43,2386666666667;6,3390226518819;7,72788229613221;2,24844760365353;"No quantiles";16;"10";0,05;"ART";"Scenario 3";1,21909681042676
"1182";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;8,74981666666667;6,54708321858421;7,98458021045187;1,93451482908506;"No quantiles";7;"10";0,05;"ART";"Scenario 3";1,21956296321196
"1183";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,9;0;0;31,2835166666667;6,48670652536755;8,61980157509142;2,18691114815712;"No quantiles";14;"10";0,05;"ART";"Scenario 3";1,32884099833744
"1184";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;42,2507833333333;6,61624480760628;7,35989133081387;2,39050859259503;"No quantiles";20;"10";0,05;"ART";"Scenario 3";1,11239706885584
"1185";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;15,1215833333333;6,60273680708833;8,20080837792045;2,0606649858672;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,24203169345119
"1186";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;15,4908833333333;6,64122589852346;8,53040886176586;2,2503706612382;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,28446298802491
"1187";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;7,66963333333333;6,74901308717967;9,03918301568708;1,63780350058947;"No quantiles";5;"10";0,05;"ART";"Scenario 3";1,3393340476488
"1188";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;10,3931166666667;6,8678957815712;8,58567416717895;2,2521881411395;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,25011713052157
"1189";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;16,3810833333333;7,08370302005618;9,20147690827326;2,26283174573521;"No quantiles";11;"10";0,05;"ART";"Scenario 3";1,29896423977982
"1190";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;18,1459333333333;6,6535318412101;8,05068137727382;1,9801380184951;"No quantiles";9;"10";0,05;"ART";"Scenario 3";1,20998615012408
"1191";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;25,1242;6,16407844838537;7,73086915773284;2,73202720748041;"No quantiles";11;"10";0,05;"ART";"Scenario 3";1,25418085160124
"1192";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;38,1003666666667;7,01439593197438;8,41514610222341;2,36659338268915;"No quantiles";19;"10";0,05;"ART";"Scenario 3";1,19969647904588
"1193";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;14,55745;6,45858056973499;8,41934130948159;1,76035841258026;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,30359004096577
"1194";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;9,78163333333333;6,16235178868831;9,19072473699088;2,29078578532666;"No quantiles";6;"10";0,05;"ART";"Scenario 3";1,49143136454194
"1195";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;15,5205;6,04325733930968;7,7393746876706;1,99724329538976;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,28066277061017
"1196";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;15,1322166666667;6,82561542289551;9,18613919659718;1,91843835300396;"No quantiles";8;"10";0,05;"ART";"Scenario 3";1,34583310477523
"1197";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;18,3238333333333;5,76017571289818;7,06024983582158;2,3391056380107;"No quantiles";9;"10";0,05;"ART";"Scenario 3";1,2257004278554
"1198";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;31,1375166666667;6,55955371746761;8,36252367315001;2,58261288774949;"No quantiles";13;"10";0,05;"ART";"Scenario 3";1,27486168012943
"1199";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;1;0;0;20,71945;6,51390858998944;8,08398096139052;2,08119439751822;"No quantiles";14;"10";0,05;"ART";"Scenario 3";1,24103383547844
"1200";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,8;0;0;11,8357;6,49263532785994;8,77765110376283;2,15581919926975;"No quantiles";9;"10";0,05;"ART";"Scenario 3";1,35193964553929
"1201";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0224719101123595;0,375;25,5762166666667;5,8005862203322;8,45878040857929;1,95993004028257;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,45826302502488
"1202";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0112359550561798;0,1;37,1706;6,18233157117829;8,201333411676;1,9684293368782;"No quantiles";10;"15";0,05;"ART";"Scenario 3";1,32657611731959
"1203";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0,0224719101123595;0,25;25,6296833333333;6,74438351491541;9,21699701778302;1,94965407208271;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,36661816419534
"1204";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0224719101123595;0,375;26,0905666666667;6,21008628816971;9,59969787073118;2,32868436327894;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,54582358847714
"1205";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0224719101123595;0,25;18,3362833333333;6,86002576318907;9,82028770119961;1,58813191443944;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,43152344323476
"1206";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0112359550561798;0,0909090909090909;42,5488666666667;7,4030615151428;8,6068771754188;2,30035690376715;"No quantiles";11;"15";0,05;"ART";"Scenario 3";1,16261051698863
"1207";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;49,5187;6,1691625582619;7,8898033606258;2,18104420992786;"No quantiles";15;"15";0,05;"ART";"Scenario 3";1,27890994703318
"1208";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;25,8032666666667;6,65204903622112;8,55318670466979;2,02110657547028;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,28579730216912
"1209";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,3;0,0337078651685393;0,555555555555556;21,4773166666667;6,65811434921168;10,3072593038467;1,35355357104142;"No quantiles";9;"15";0,05;"ART";"Scenario 3";1,54807483969798
"1210";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0,0224719101123595;0,285714285714286;14,6781;6,36383464350463;9,0764662502342;1,84426314651092;"No quantiles";7;"15";0,05;"ART";"Scenario 3";1,42625739961648
"1211";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0112359550561798;0,125;25,74645;6,27978559579007;8,8172515935424;2,17021438317586;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,40406889041776
"1212";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0224719101123595;0,36;161,126983333333;6,36359382293594;8,46595189233101;2,69324655405175;"No quantiles";25;"15";0,05;"ART";"Scenario 3";1,33037276229316
"1213";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0112359550561798;0,125;25,8461;6,00854304212082;8,4269990376684;2,27572626352898;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,40250289938739
"1214";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;38,1779833333333;6,64992262151198;8,05258116171324;2,67855184886105;"No quantiles";10;"15";0,05;"ART";"Scenario 3";1,21092855060655
"1215";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;25,5438333333333;7,09232272806946;8,53895365558903;2,14177201445167;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,20397139033087
"1216";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0224719101123595;0,222222222222222;31,05095;6,50198546634287;8,87544443844421;2,29766824104648;"No quantiles";9;"15";0,05;"ART";"Scenario 3";1,3650360315918
"1217";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;13,0055833333333;6,74060532919819;8,58959801091638;1,6454669595547;"No quantiles";5;"15";0,05;"ART";"Scenario 3";1,27430662253862
"1218";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0112359550561798;0,25;25,5782166666667;6,13301935863211;8,09330249953934;1,92477360939899;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,31962774390206
"1219";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0224719101123595;0,2;36,8824;6,22380523554275;8,81925630422691;2,17016687152493;"No quantiles";10;"15";0,05;"ART";"Scenario 3";1,41701996936892
"1220";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0112359550561798;0,125;18,2203;6,57336696684439;9,43872408938084;1,5334410945483;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,43590402559132
"1221";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;26,4808333333333;7,10545449655051;8,73405359646812;2,06299685681476;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,22920407142263
"1222";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0112359550561798;0,125;26,0900833333333;6,54276057698293;9,54299600128897;1,89591153544794;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,45855803357083
"1223";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0224719101123595;0,333333333333333;22,4379833333333;6,55318755628854;9,39793357250282;1,84098443561189;"No quantiles";9;"15";0,05;"ART";"Scenario 3";1,434101113661
"1224";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;26,3552166666667;7,02374185276936;8,87938312874529;2,45025500315911;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,26419554062117
"1225";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;17,9398;6,42033649286923;8,55159800402873;1,91758530903116;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,33195479918017
"1226";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0224719101123595;0,166666666666667;34,4564333333333;6,8278715259852;9,77630949617217;2,00863750505527;"No quantiles";12;"15";0,05;"ART";"Scenario 3";1,43182387936943
"1227";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;26,35875;6,28218276991537;8,57251613552102;2,44198559285154;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,36457604776699
"1228";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0224719101123595;0,375;56,0209666666667;6,19304331942601;7,13504212016603;2,40092330583721;"No quantiles";16;"15";0,05;"ART";"Scenario 3";1,15210596021268
"1229";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0,0112359550561798;0,2;8,80693333333334;6,68344769953743;8,95844120463802;1,51864939834006;"No quantiles";5;"15";0,05;"ART";"Scenario 3";1,3403922058458
"1230";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0112359550561798;0,181818181818182;42,85685;6,66378022295526;8,64888103017899;1,86238681111188;"No quantiles";11;"15";0,05;"ART";"Scenario 3";1,29789409926598
"1231";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;25,7190166666667;6,76113555369775;8,84529353665081;1,89744925460281;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,3082556127444
"1232";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0;0;25,9058333333333;6,06452316760357;8,12120854417762;2,56582383225984;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,33913389721401
"1233";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;26,2084;6,33232280673963;8,98803142651375;2,50246411388797;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,41938933008083
"1234";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0,0112359550561798;0,25;25,6;6,92457548087349;9,41783685088752;1,53245436066226;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,36005981549349
"1235";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;8,92383333333333;6,24102329329585;8,66231469900949;2,09221928957661;"No quantiles";5;"15";0,05;"ART";"Scenario 3";1,38796384694071
"1236";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0,0112359550561798;0,133333333333333;69,7828333333333;6,68697655451263;8,58722667186443;2,35043743844672;"No quantiles";15;"15";0,05;"ART";"Scenario 3";1,284171793016
"1237";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,5;0;0;16,7636333333333;6,12470037788706;8,30332628997987;2,14167110758152;"No quantiles";6;"15";0,05;"ART";"Scenario 3";1,35571142711873
"1238";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,6;0,0112359550561798;0,1;38,4944166666667;6,0638711371783;8,9071827065732;2,21987914178539;"No quantiles";10;"15";0,05;"ART";"Scenario 3";1,46889379821452
"1239";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,4;0,0224719101123595;0,25;25,9438666666667;6,77880428816251;10,1968606221164;1,7912505348076;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,50422702716505
"1240";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 3";100;0,7;0;0;25,56805;6,73805351976962;8,70341458084377;2,1487585028969;"No quantiles";8;"15";0,05;"ART";"Scenario 3";1,29168083264814
